"Date","ES","NQ","RTY","IXT","ADBE","AMED","CMCSA","CRM","CSCO","DECK","FR","GNRC","GOOGL","HAE","IBM","INTC","JNJ","JPM","NVDA","PEP","POR","PYPL","TDOC","V"
2018-11-15,2734.5,6915.5,1527.4,684.7,239.949997,121.989998,37.536659,132.490005,45.152988,127.660004,30.401466,56.32,1071.050049,108.269997,115.881989,46.938976,139.649033,106.056587,201.401138,112.540863,46.101494,86.739998,60.290001,140.935684
2018-11-16,2743,6895.25,1531.5,684.5,238.889999,125.910004,37.634186,132.550003,44.747505,129.899994,30.682333,56.799999,1068.27002,110.800003,116.006027,47.641453,141.08902,105.9795,163.626602,114.034332,46.564735,85.059998,59.080002,139.286255
2018-11-19,2696.25,6672,1500.4,658.6,219.690002,121.629997,37.234341,121.010002,44.168251,123.379997,30.86635,56.189999,1027.420044,102.849998,114.803696,46.83165,142.770599,106.788879,143.993011,114.670265,46.834957,80.129997,52.939999,133.900803
2018-11-20,2640,6532.5,1466.9,644.6,219.729996,116.839996,35.849503,120.669998,42.951813,123,30.449894,55.560001,1030.449951,102.129997,111.836029,46.2365,141.533569,104.495651,148.351608,111.770027,47.008671,77.760002,54.759998,132.519669
2018-11-21,2649,6576.25,1487.9,648.8,225.979996,119.82,36.580936,123.589996,43.337986,123.339996,30.546745,56.560001,1043.430054,102.18,113.143333,45.885262,137.223312,103.715187,144.00296,111.076263,45.657566,79.120003,54.919998,133.562973
2018-11-23,2629.5,6531,1486.1,642.5,225.559998,122.459999,36.463909,122.029999,43.000084,122.769997,30.420835,54.540001,1030.099976,102.139999,111.826492,45.407188,137.455246,102.761292,144.291534,111.201538,45.715466,77.949997,55.75,132.022858
2018-11-26,2670,6673.25,1503.5,656.9,231.960007,122.650002,36.834492,126.410004,43.994476,128.070007,30.343353,55.23,1055.939941,104.099998,114.08802,46.29504,137.494156,105.276123,152.3022,111.635124,46.062897,80.860001,58.41,135.073288
2018-11-27,2683.5,6712.5,1493.7,658,232.25,123.779999,37.409878,127.540001,44.525455,127.669998,30.382097,56.189999,1052.280029,102.709999,114.536507,46.899944,139.293427,105.719345,152.978882,112.193977,46.313816,81.970001,59.349998,135.043472
2018-11-28,2741.5,6918.25,1527.9,681.1,249.210007,134.029999,38.092541,140.639999,45.655006,129.929993,30.992254,57.18,1091.790039,107.18,117.370583,47.670719,142.425171,106.894867,159.287933,114.178856,46.284863,85.980003,63.540001,140.478622
2018-11-29,2744.25,6913.25,1527.5,674.7,249.089996,135.820007,38.443623,139.720001,45.703278,130.270004,30.75013,56.77,1094.579956,106.5,115.920151,46.538952,141.851334,106.046951,156.747833,113.957245,46.043598,84.260002,64.089996,138.21312
2018-11-30,2758.25,6949.5,1534.6,681.3,250.889999,136.25,38.043774,142.759995,46.214951,133.240005,31.050367,56.919998,1109.650024,107.279999,118.582451,48.109768,142.872543,107.13575,162.79422,117.493416,46.468231,85.809998,62.450001,140.806519
2018-12-03,2790.75,7058.25,1547.8,695.8,255.259995,140.229996,38.180313,144.149994,47.054874,136.910004,31.321548,56.200001,1116.359985,108.400002,119.574867,48.909809,142.201462,108.147461,169.378494,114.641357,47.124477,87.980003,64.879997,144.075531
2018-12-04,2701.75,6803.25,1481.9,669.3,245.820007,134.970001,36.756474,139.240005,45.712929,128.460007,30.459578,52.41,1062.469971,104.800003,116.034653,46.587734,142.026398,103.320145,156.498795,113.504395,47.298187,84.190002,59.810001,137.756088
2018-12-06,2691,6824.5,1475.3,670.1,250.630005,135.479996,36.941765,142.059998,46.71698,128.020004,31.379662,52.830002,1078.079956,105.199997,118.238937,47.192642,141.909683,101.354523,157.67421,113.473305,47.664913,85.82,55.810001,140.150711
2018-12-07,2636,6623.5,1450.1,647.2,238,130.300003,36.483406,135.949997,44.834389,120.410004,30.876034,52.52,1046.579956,103.169998,113.87809,45.114494,141.442825,99.523804,147.035767,112.482704,48.099197,82.769997,53.41,136.235825
2018-12-10,2643,6699.25,1447.1,657,244.089996,129.179993,36.424892,137.270004,45.239876,124.690002,30.643595,52.689999,1053.180054,104.199997,115.586166,46.060883,141.277496,97.664185,151.269226,112.842041,47.867577,84.93,52.34,137.000916
2018-12-11,2641.25,6717,1444.2,656.9,245.339996,128.970001,35.927528,136.789993,45.461922,127.269997,30.90509,51.540001,1061.650024,103.239998,115.357147,46.226742,142.483505,96.710266,147.61351,113.910332,48.23431,85.510002,53.490002,135.937744
2018-12-12,2652.5,6769,1455.6,662.1,245.550003,132.770004,36.064056,140.089996,45.78051,126.599998,30.265875,53.189999,1073.72998,103.800003,115.614792,46.665791,143.067062,97.336563,148.32074,113.628708,47.703522,86.5,53.709999,136.921432
2018-12-13,2645.5,6752,1432.4,663.4,248.080002,129.600006,35.849503,141.139999,45.828785,122.68,30.575796,53.52,1073.540039,102.940002,115.204483,47.114597,143.786758,97.43293,148.310776,114.939796,47.761425,87.559998,52.450001,136.663071
2018-12-14,2602,6599.5,1412.3,646.8,230,124.239998,35.439907,137.039993,44.235832,121.800003,30.478945,52.119999,1051.709961,102.849998,114.41246,46.695061,129.353622,96.633179,145.880264,110.66658,47.249935,85.919998,51.169998,134.228714
2018-12-17,2552.5,6466.25,1386.4,632.7,221.380005,118.080002,35.313129,130.830002,42.671841,118.459999,29.307049,51.5,1025.650024,101.449997,110.786377,45.934044,125.599449,95.399857,143.021439,109.617706,45.850578,84.099998,47.869999,130.56221
2018-12-18,2535.75,6462.75,1372.3,638.6,226.179993,119.050003,34.767006,132.320007,42.536686,122,29.500751,51.43,1043.410034,101.220001,111.311211,46.577984,126.844353,94.946999,146.368378,108.617378,45.51281,85.510002,47.990002,131.814209
2018-12-19,2503.25,6334.75,1345.6,626.1,224.649994,114.18,34.318394,131.160004,41.648491,122.760002,29.123035,50.200001,1035.459961,98.300003,111.10128,44.4608,124.111397,93.742569,137.971161,106.869247,45.783024,84.029999,48.580002,130.423111
2018-12-20,2485.75,6308.5,1336.2,613.3,218.649994,110.75,33.762508,127.730003,41.020962,123.440002,28.696892,48.799999,1023.580017,96.160004,107.847336,44.43153,124.753311,92.933197,134.574432,107.034348,45.618961,82.440002,45.869999,127.939056
2018-12-21,2467.75,6257.25,1326.22,613.3,208.800003,106.959999,32.914063,122.910004,40.40308,122.879997,28.232008,47.200001,991.25,92.169998,105.862541,43.748569,124.578232,90.736336,129.065964,106.267105,45.039917,78.139999,44.009998,123.467758
2018-12-24,2341.75,5892,1264.2,580.5,205.160004,106.209999,32.250904,121.330002,38.887367,119.25,26.73082,45.529999,984.669983,90.660004,102.646774,42.528996,119.472168,88.780365,126.585632,102.974792,42.980381,77.059998,42.880001,120.953888
2018-12-26,2471,6285.5,1331.1,614.6,222.949997,113.510002,33.294399,130.839996,41.001652,130.630005,27.563736,48.400002,1047.849976,94.529999,106.291939,45.065708,123.236069,92.461067,132.58223,105.208519,43.70985,82.800003,48.330002,129.399689
2018-12-27,2495,6323.5,1333.7,618,225.139999,113.790001,33.61623,135.199997,41.426445,130.550003,27.583105,49.16,1052.900024,94.75,108.572556,45.231571,123.916885,93.501694,130.659729,106.267105,44.098904,84.309998,48.330002,131.16835
2018-12-28,2486,6293.25,1340.9,618.5,223.130005,114.790001,33.499195,134.679993,41.291286,128.600006,27.668507,49.110001,1046.680054,95.730003,107.85688,45.612076,123.780724,93.299355,133.130066,107.180023,44.254524,83.260002,48.41,130.105164
2018-12-31,2505.25,6333.25,1349,622.1,226.240005,117.110001,33.391327,136.970001,41.831917,127.949997,28.166246,49.700001,1044.959961,100.050003,108.46759,45.787697,125.511925,94.060555,132.980652,107.29657,44.59494,84.089996,49.57,131.098785
2019-01-02,2511,6371,1356.2,624.2,224.570007,114.779999,33.705135,135.550003,41.465057,129.440002,27.404995,50.990002,1054.680054,97.300003,109.937111,45.934044,124.247559,95.688927,135.690063,106.131149,43.330528,85.75,48.18,132.072525
2019-01-03,2447.75,6162,1330.4,592.2,215.699997,110.760002,33.969917,130.399994,39.957062,125.809998,27.365957,49.150002,1025.469971,95.230003,107.742371,43.407085,122.273216,94.329018,127.492081,105.140541,43.204086,82.089996,46.23,127.313087
2019-01-04,2531.25,6434,1381.6,618.1,226.190002,114.239998,35.117287,137.960007,41.756924,121.790001,27.902735,51.139999,1078.069946,98.720001,111.950539,46.070641,124.325371,97.806496,135.660187,107.29657,43.59314,86.269997,49.439999,132.797882
2019-01-07,2550.5,6496.5,1405.9,623.6,229.259995,119.940002,34.744633,142.220001,42.039063,125.099998,28.058889,51.07,1075.920044,98.709999,112.742554,46.285278,123.527855,97.874481,142.842117,106.373947,43.213814,86.93,52.130001,135.19252
2019-01-08,2572.5,6557.25,1425.9,629.1,232.679993,122.120003,35.029022,145.720001,42.379585,126.019997,28.907976,51.970001,1085.369995,99.699997,114.345657,46.577984,126.396988,97.689926,139.286026,107.393684,44.059998,88.699997,53.779999,135.927811
2019-01-09,2582.5,6604.75,1437.5,637.3,235.429993,121.639999,35.362446,145.990005,42.146088,126.620003,28.839657,52.77,1081.650024,102.120003,115.166306,46.841404,125.395195,97.524796,142.02533,104.392723,43.563961,89.550003,55.07,137.527542
2019-01-10,2594,6625.25,1446.6,640.4,237.770004,118.199997,35.12709,147.039993,42.06826,113.610001,29.405716,53.259998,1078.829956,101.910004,116.215958,47.378021,126.153824,97.515076,144.665024,105.033707,44.166988,90.699997,55.549999,137.785873
2019-01-11,2595,6612.75,1447.7,639,237.550003,120.510002,34.940762,147.550003,42.311481,113.300003,29.591148,53.540001,1064.469971,99.779999,115.901062,47.739014,126.192726,97.048836,148.251022,105.043419,43.972458,90.650002,55.470001,137.179764
2019-01-14,2580.5,6545,1433.9,633.9,234.559998,117.599998,35.078056,146.050003,42.039063,113.760002,29.532589,52.889999,1051.51001,97.580002,114.880035,47.17313,124.763031,98.049332,149.854752,104.227631,43.291618,90.43,57.130001,136.225906
2019-01-15,2605.5,6676.75,1443.2,642.4,242.360001,125.010002,35.136898,149.190002,42.827118,113.870003,29.844898,53.439999,1086.51001,98.959999,116.158714,47.417046,125.813423,98.768143,149.286957,105.849503,43.816845,91.599998,59.240002,136.46434
2019-01-16,2613.25,6666.25,1454.2,643,241.949997,126.5,35.205544,148.539993,42.768742,114.860001,30.225525,53.57,1089.51001,98.910004,116.053741,46.958488,124.52961,99.564651,148.260986,105.218239,44.166988,90.550003,60.43,136.46434
2019-01-17,2635.25,6720,1468.3,646.9,244.399994,126.889999,35.215347,149.820007,43.011967,117.57,30.362158,54.130001,1099.119995,99.57,116.597656,47.290211,125.550827,99.972626,151.129791,106.072868,44.565762,90.400002,63.290001,136.404755
2019-01-18,2671.5,6792.75,1484.3,656.7,247.509995,127.120003,35.509544,152.509995,43.809746,118.870003,30.537832,54.740002,1107.300049,100.919998,118.153053,47.992687,127.106964,101.594803,156.319504,106.898384,44.585213,91.120003,62.380001,137.616974
2019-01-22,2632,6653,1459.8,644.2,243.850006,124.739998,34.293533,148.949997,43.566521,121.080002,30.606148,54.080002,1078.630005,98.139999,116.912544,47.095078,125.268768,99.992065,148.191254,106.742996,44.945087,89.940002,60.48,137.16983
2019-01-23,2638.25,6665.25,1455.4,647.6,245.139999,128.149994,36.176392,149.75,44.228092,123.550003,30.684229,52.849998,1084.410034,97.489998,126.80793,46.773109,125.268768,99.73951,148.709213,107.53936,45.664833,90.5,60.169998,136.136459
2019-01-24,2634,6675,1460.9,653.7,242.559998,127.830002,35.538967,146.869995,44.374035,122.93,30.625668,53.459999,1084,97.339996,126.464409,48.548813,123.547302,99.797783,157.225952,106.34481,46.228954,92.199997,61.029999,136.822052
2019-01-25,2663.5,6791.25,1482.6,662.2,244.949997,129,35.08786,149.740005,44.87994,125.360001,31.074612,53.619999,1101.51001,97.010002,127.838509,45.89502,124.714401,100.429169,159.526978,106.199127,45.781551,94.279999,63,137.785873
2019-01-28,2642,6701.75,1475,653.4,241.850006,126.610001,34.685791,147.330002,44.510239,125.989998,31.230762,53.07,1079.859985,96.349998,128.124802,45.573051,125.45356,100.905136,137.473114,105.684402,45.421677,92.300003,62.040001,135.122971
2019-01-29,2640.25,6638.75,1472.6,646.8,238.270004,127.529999,35.382061,145.179993,44.714546,125.019997,31.552834,52.75,1070.060059,95.949997,128.182022,45.407188,126.756828,101.186829,131.088058,105.859215,45.509212,91.120003,60.759998,134.139282
2019-01-30,2682.5,6837.25,1488.6,666.3,242.669998,129.410004,34.744633,149.160004,45.444221,127.129997,31.894421,52.939999,1097.98999,97.330002,128.229752,46.382851,128.030914,101.41996,136.85553,107.62677,45.898262,92.419998,62.07,136.722702
2019-01-31,2704.5,6914.75,1500.2,666.2,247.820007,131.160004,35.862579,151.970001,46.008507,128.449997,31.933455,52.93,1125.890015,98.910004,128.267914,45.973076,129.431427,100.536018,143.190781,109.42347,46.99733,88.760002,64.199997,134.149216
2019-02-01,2704.25,6877.75,1503.5,669.7,247.380005,132.600006,36.078327,155.869995,46.057152,141.880005,32.060329,52.98,1118.619995,96.68,127.96257,47.54388,130.520721,100.905136,144.166962,108.957298,46.394306,90.010002,63.200001,139.256454
2019-02-04,2721.25,6937.5,1517.4,679.7,254.740005,136.639999,36.058712,157.720001,46.066875,139.529999,32.25552,52.790001,1141.420044,97.169998,129.00267,48.021954,129.236923,101.264542,148.59964,109.831367,46.588829,91.660004,64.419998,140.597855
2019-02-05,2731,7008,1518.4,686.3,254.820007,138.669998,36.431362,158.990005,45.979317,139.350006,32.304317,52.830002,1151.869995,84.610001,129.346191,48.792728,129.236923,100.817719,149.366653,109.646835,46.501297,92.269997,63.82,141.621262
2019-02-06,2729.5,6995.75,1517.5,688.3,254.350006,135.160004,36.450977,158.130005,46.193359,141.309998,32.089615,50.779999,1122.890015,85.349998,130.080963,48.994003,129.353622,100.76915,152.404785,109.792519,46.501297,92.25,64,140.587906
2019-02-07,2704,6905.5,1505.6,678.6,253.740005,134.110001,36.951107,154.929993,45.434498,140.710007,32.70446,49.810001,1105.910034,85.029999,128.575012,48.336166,128.429672,99.44809,146.846512,109.831367,47.250214,90.849998,62.25,139.276321
2019-02-08,2706.25,6916.75,1508.1,682,257,130.350006,36.872654,156.669998,45.911213,141.059998,32.655663,49.990002,1102.380005,83.25,129.076996,47.953247,128.770065,98.457306,147.593582,109.763374,47.921329,91.870003,62.59,139.485001
2019-02-11,2708.25,6914.25,1520,682.6,258.390015,132.059998,36.284264,159.910004,46.290649,143.860001,32.772781,50.209999,1102.119995,84.059998,129.347305,47.884521,128.381042,97.991051,145.880264,109.714821,47.668446,92.690002,63.57,139.902298
2019-02-12,2744.75,7018.5,1538.5,691.6,261.369995,135.669998,36.519623,162.789993,46.592247,144.059998,32.772781,51.419998,1127.579956,85.309998,131.335922,49.102005,130.481827,99.661789,150.581909,110.511192,47.648991,94.379997,65.769997,141.084702
2019-02-13,2749.5,7016.25,1542.2,692.4,260.230011,136.990005,36.313683,160.399994,46.212818,143.779999,32.665428,51.16,1128.630005,86.010002,132.75499,49.553654,130.76387,100.137756,152.285278,110.83168,47.318302,94.010002,66.650002,142.575165
2019-02-14,2743.5,7019.75,1544.6,693.6,260.140015,138.729996,36.53923,159.470001,47.088425,142.660004,32.997257,52.18,1129.199951,86.169998,131.751007,49.887486,130.627701,99.486946,153.928833,109.345764,47.512817,94.419998,66.580002,142.495529
2019-02-15,2777,7063.75,1570.6,698.6,259.450012,136.220001,37.039368,159.050003,48.090515,146.289993,33.094849,52.630001,1119.630005,88,133.247314,50.722046,132.640945,102.527313,156.727921,112.570107,47.590633,94.910004,69.43,144.237411
2019-02-19,2778.75,7068.25,1575.7,698.7,257.809998,132.699997,36.823624,160.610001,48.304554,145.610001,33.348598,52.740002,1126.51001,87.860001,133.894089,50.46677,131.969879,102.167908,156.03064,112.589531,47.561459,95.019997,69.989998,143.769577
2019-02-20,2787,7073.25,1583.6,699.8,258.100006,127.110001,37.058983,158.539993,48.285095,143.770004,33.172924,53.849998,1120.589966,89.010002,133.218353,50.456951,132.611801,102.663307,157.933182,112.492416,48.213112,94.730003,69.5,144.058243
2019-02-21,2774.25,7034.5,1577.5,699.6,257.76001,126.709999,37.72583,159.630005,48.071056,143.259995,33.094849,53.119999,1104.209961,88.620003,133.063904,50.476585,131.707275,102.4496,155.164017,112.754623,48.368736,94.959999,68.25,143.331635
2019-02-22,2791.25,7088.25,1589.9,708.4,258.899994,128.839996,37.863117,161.309998,48.75209,144.910004,33.368114,52.939999,1116.560059,89.599998,134.425049,51.53698,132.854935,101.993065,158.570724,113.395615,49.069023,95.980003,69.150002,145.192932
2019-02-25,2797,7125.75,1591.1,712.2,258.619995,126.889999,37.823895,161.360001,49.413662,147.960007,33.251003,52.799999,1117.329956,89.480003,134.627762,52.135906,133.344437,103.061554,158.072662,112.715782,48.485451,96.699997,69.980003,145.38205
2019-02-26,2791.5,7117.75,1576.7,713.4,261.220001,124.269997,38.049442,163,49.793091,148.589996,33.094849,51.970001,1122.01001,87.529999,134.878738,52.263542,133.256332,102.274757,156.488846,112.62838,48.145031,96.589996,67.410004,146.357498
2019-02-27,2795,7121.75,1582.1,712.8,262.899994,122.650002,37.784668,163.119995,50.191978,148.539993,32.802063,51.889999,1122.890015,87.129997,134.347809,52.273365,133.021347,102.148476,154.80542,112.045662,48.378468,97.860001,68.989998,146.536682
2019-02-28,2784.75,7102.5,1575.5,710.8,262.5,124.300003,37.921951,163.649994,50.367107,147.949997,32.714222,51.560001,1126.550049,86.870003,133.343857,51.998444,133.775223,101.371384,153.818253,113.218582,48.767513,98.07,64.360001,147.432495
2019-03-01,2805,7156,1589.5,715.5,264.01001,124.199997,38.343636,164.529999,50.016861,147.869995,32.821583,52.5,1148.52002,88.129997,134.376755,52.332272,135.449356,101.439392,156.001984,113.747276,48.942585,98.800003,67.550003,148.776245
2019-03-04,2791.5,7145.75,1574.4,712.9,258.160004,121.010002,37.980801,158.5,49.773636,144.970001,33.114368,52.66,1153.420044,86.389999,133.633453,52.960651,135.57663,101.206261,156.331039,113.73748,49.389992,96.57,63.130001,147.273254
2019-03-05,2791.5,7165.5,1569.8,710.9,257.380005,122.400002,37.970989,156.970001,49.90984,144.729996,33.221725,52.139999,1169.189941,85.709999,133.102509,52.705372,135.86055,101.128548,156.071793,113.600418,49.000946,96.529999,63.75,147.26329
2019-03-06,2771.5,7111.25,1537,707.1,256.399994,118.080002,37.863117,156.789993,50.26981,143.080002,33.104607,51.07,1164.939941,84.129997,132.233688,51.988628,136.173843,100.749718,151.614578,114.217216,49.244099,96.459999,60.16,147.123932
2019-03-07,2750,7027.5,1523.6,700.3,255.460007,118.459999,37.637569,155.600006,49.900112,141.960007,32.958218,51.27,1150.849976,84.57,130.66983,51.644981,135.34169,100.021194,148.832565,113.668945,49.535889,96.209999,59.32,146.148483
2019-03-08,2747,7026.75,1525.7,700.3,254.740005,118.279999,37.451244,155.059998,49.686073,141.009995,33.153408,51.52,1149.969971,85.889999,130.40918,51.527161,135.165436,100.060051,150.208618,112.817177,50.080563,95.690002,58.919998,146.666092
2019-03-11,2784,7164.75,1548.5,714.8,260.959991,119.68,38.412285,157.649994,50.513039,142.720001,33.82682,52.790001,1179.26001,87.300003,132.938416,52.381359,135.654953,101.361679,160.678558,114.148689,50.59605,97.449997,58.740002,149.970673
2019-03-12,2792,7206.5,1548.9,718.6,263.51001,121.480003,38.726101,158.279999,50.736809,141.789993,33.836578,52.669998,1197.25,87.940002,133.488647,52.59737,136.261963,101.060562,162.054611,114.129105,50.712765,97.5,58.09,151.025742
2019-03-13,2814.5,7267.75,1558.4,723.7,264.380005,122.25,38.794743,159.809998,51.164886,142.25,33.924416,52.900002,1199.060059,87.300003,133.758942,53.382847,136.487137,101.400528,168.137131,114.138901,50.819756,99.309998,60.150002,151.762314
2019-03-14,2807.25,7239.75,1547.6,725.2,267.690002,124.620003,39.098747,160.669998,51.310818,142.679993,34.051292,52.830002,1192.530029,86.75,133.980972,52.46973,135.126282,102.323326,165.085892,113.081512,50.518242,99.029999,60.939999,153.484283
2019-03-15,2813.25,7271,1551.9,725.2,257.089996,122.860001,39.687138,161.509995,51.758358,141.770004,34.051292,52.889999,1190.300049,86.690002,134.598785,53.343575,134.715103,103.49868,169.32373,113.238167,50.907291,100.730003,62.860001,154.738434
2019-03-18,2840.5,7360.75,1569.9,739.1,257.76001,124.300003,39.147774,161.949997,52.059952,144.600006,33.817062,53.049999,1188.550049,85.089996,135.351776,53.117748,134.294113,104.120346,168.466187,114.814438,50.44043,100.269997,63.099998,154.240753
2019-03-19,2836.5,7376.5,1558.7,740.1,260.420013,126.519997,39.010483,163.929993,51.865372,145.699997,33.61211,52.560001,1202.459961,86.839996,135.62207,53.186478,135.537476,103.741516,175.206833,115.617271,49.448357,101.540001,63.119999,153.872452
2019-03-20,2827,7409.5,1546.8,739,259.73999,123.769997,38.706486,163.509995,51.816723,144.410004,33.660912,51.549999,1226.430054,86.75,134.762924,52.842834,134.411591,101.526802,173.900589,115.842461,49.642879,102.309998,61.990002,153.036362
2019-03-21,2862.5,7534.5,1568.6,756.5,264.179993,126.290001,39.275265,166.949997,52.478298,146.210007,34.285522,51.900002,1236.130005,88.139999,136.539154,53.647942,135.204605,99.924065,183.413254,116.939011,50.177818,104.150002,63.259998,155.076859
2019-03-22,2810.75,7368.75,1511.1,739,259.690002,122.599998,38.696674,161.5,51.310818,140.509995,33.738983,49.73,1207.650024,84.519997,134.618103,52.292995,134.039566,96.903122,176.991699,118.192215,50.680317,101.269997,58.77,152.359528
2019-03-25,2807,7355.25,1519.6,735.9,262.269989,123.879997,38.422096,160.880005,51.30109,143.100006,33.82682,49.580002,1197.380005,85.379997,134.357468,51.821712,133.745834,96.096886,173.282349,118.319489,51.003559,101.550003,55.66,152.319702
2019-03-26,2823,7376.75,1531.9,739.8,265.589996,121.910004,38.863392,159.399994,51.78754,143.360001,34.353836,50.439999,1189.839966,85.699997,135.361435,52.46973,135.664764,97.058548,176.363495,119.464981,51.385571,103.150002,52.5,154.579178
2019-03-27,2810.5,7334.5,1526.3,735.9,262.339996,119.559998,39.432167,155.119995,51.699982,144.479996,34.305042,50.48,1178.01001,85.419998,134.41539,52.194813,135.792038,96.728279,175.994568,119.337708,51.023148,103.07,50.869999,153.504196
2019-03-28,2821,7352,1540.2,738.4,263.529999,120.010002,39.638107,155.179993,51.914017,146.979996,34.84536,50.759998,1172.27002,85.669998,135.071823,52.145725,135.968262,97.82592,176.742416,119.288757,50.494205,103.860001,53.68,153.952103
2019-03-29,2837.75,7400.5,1543.8,745.3,266.48999,123.260002,39.206619,158.369995,52.526947,146.990005,34.737293,51.23,1176.890015,87.480003,136.210953,52.725014,136.859161,98.331032,179.045807,119.983894,50.778267,103.839996,55.599998,155.465042
2019-04-01,2870.5,7498.5,1559.6,756,272.170013,122.940002,39.530239,161.179993,53.490116,146.839996,34.874828,52.66,1198.97998,89.75,138.334717,53.520302,136.066147,101.643372,181.758011,119.445412,50.670521,105.550003,53.630001,156.530075
2019-04-02,2867,7519.25,1554.4,758.3,271.350006,124.199997,39.45137,160.509995,53.791718,143.229996,35.051659,52.150002,1205.540039,88.5,138.045105,53.373028,134.822784,102.129059,182.475937,119.132111,50.504005,105.230003,55.52,157.047653
2019-04-03,2879.75,7582.25,1566.9,764.4,271.5,126.290001,39.697815,162.619995,54.122505,143.399994,35.120422,52.389999,1210.810059,90.540001,138.653275,54.472694,134.294113,102.333046,188.079865,119.014618,50.484413,104.690002,55.459999,157.724518
2019-04-04,2882.75,7561.5,1571.9,761.1,267.890015,126.769997,39.835827,158.520004,53.985435,145.130005,34.943596,53,1219.449951,88.860001,137.832718,54.904701,132.727661,103.321625,187.720886,118.926506,50.200348,104.459999,57.009998,156.90831
2019-04-05,2896,7604.25,1586.1,764.4,267.450012,129.479996,39.845684,158.559998,54.05397,146.919998,35.19902,53.830002,1211.449951,89.400002,138.315414,54.590515,133.32486,103.076927,190.403183,119.073364,50.768475,105.730003,58.490002,156.918259
2019-04-08,2898.25,7623.5,1583.9,767.6,268.809998,128.779999,40.131565,158.470001,54.328106,145.029999,35.02219,54.5,1208.280029,89.43,138.4216,54.669064,133.285706,103.409721,191.240784,119.445412,50.082813,106.57,57.060001,157.017792
2019-04-09,2882.5,7593.25,1564.7,763.6,268.98999,129.669998,40.456879,156.970001,54.024597,145.850006,34.678349,53.419998,1202.689941,88.169998,137.185944,54.315598,132.727661,102.646263,188.718018,119.611847,50.288509,106.93,55.93,156.759018
2019-04-10,2894.5,7641.25,1585.8,769.1,271.579987,127.93,40.496311,160.240005,54.651196,148.220001,35.346375,54.060001,1206.449951,88.800003,138.064407,54.737789,132.737442,103.106293,191.549911,119.484566,50.219944,107.510002,56.57,157.824051
2019-04-11,2891.75,7617.25,1581.9,768,271.899994,127.129997,40.456879,160.729996,54.435799,149.949997,35.248138,54.610001,1209.589966,88.629997,138.79808,54.786884,132.375214,103.977425,190.991486,119.122322,50.572571,106.459999,55.150002,157.127289
2019-04-12,2912.5,7652.25,1589.2,773.1,271.859985,126.300003,40.713184,160.710007,55.111355,151.619995,35.336552,54.93,1222.72998,87.540001,139.348328,55.395622,133.129044,108.851814,189.465881,119.670593,50.699905,108.480003,53.450001,158.899033
2019-04-15,2909.5,7647.75,1583.7,773.1,272.220001,128.619995,41.186359,160.089996,55.375702,152.449997,34.923946,54.360001,1226.530029,87.089996,138.91391,55.258167,133.65773,107.608749,184.171066,121.070656,50.464821,108.139999,54.029999,159.695328
2019-04-16,2911.5,7679.5,1586.8,776.7,271.429993,115.889999,41.373661,158.690002,55.757534,151.279999,34.216633,53.98,1231.910034,84.910004,140.110962,55.680359,135.126282,108.744148,187.671036,119.846825,49.583256,108.199997,52.549999,159.486282
2019-04-17,2900.5,7689.75,1570.6,781.3,269.450012,115.639999,41.965137,155.339996,55.130939,152.720001,33.931736,54.48,1240.140015,81.739998,134.289902,57.496773,135.615799,111.876289,186.753662,124.350502,49.299194,108.809998,49.860001,159.695328
2019-04-18,2910,7712.5,1569,783.5,270.570007,117.220001,41.827126,155.990005,55.219051,153.399994,34.295216,55.02,1241.469971,82.120003,135.467621,57.428043,134.63678,111.054108,185.76651,124.428825,49.230629,107.360001,51.599998,159.416626
2019-04-22,2912.5,7734.75,1564.1,784.9,272.209991,114,41.40324,158.759995,55.160309,149.869995,33.843319,54.330002,1253.76001,83.290001,134.077515,57.752048,134.940277,111.191139,187.930283,123.792435,49.044521,106.809998,54.959999,159.655502
2019-04-23,2938,7838,1589.7,793.4,278.48999,123.860001,41.393383,161.229996,55.502983,151.970001,34.432751,55.509998,1270.589966,85.360001,135.573807,57.712776,136.966873,111.328171,190.123978,124.428825,49.573463,106.900002,54.360001,160.909668
2019-04-24,2930.75,7847.75,1590.6,793.6,275.450012,123.580002,41.255367,159.559998,55.688999,154.75,34.599762,56.27,1260.050049,84.669998,135.100769,57.653866,136.28154,111.142204,190.622559,124.26239,50.141579,107.220001,54.459999,160.740463
2019-04-25,2926.25,7798.5,1579,793.4,277.660004,125.919998,42.320026,163.089996,55.150517,154.600006,34.560463,54.779999,1267.339966,85.18,133.826523,56.564022,136.722107,111.200928,186.374756,123.48893,50.42564,110.220001,55.029999,160.272629
2019-04-26,2941.5,7840.25,1594,790,281.959991,127.889999,42.467896,165.960007,54.709942,155.169998,34.678349,55.34,1277.420044,86.480003,134.608459,51.478073,137.446594,112.042694,177.580002,123.753273,51.052528,110.559998,57.75,162.173752
2019-04-29,2943,7813.75,1602.2,790.3,286.140015,127.879997,42.832638,165.360001,54.954704,157.630005,34.422932,54.990002,1296.199951,87.610001,134.231979,50.182034,136.908127,113.657707,178.816483,124.037209,50.660728,112.440002,59.189999,163.388092
